Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	S:\Proteomics_Restored\6883\DIA\raw\B000254_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio02_DIA.raw	S:\Proteomics_Restored\6883\DIA\raw\B000258_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio04_DIA.raw	S:\Proteomics_Restored\6883\DIA\raw\B000262_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio08_DIA.raw	S:\Proteomics_Restored\6883\DIA\raw\B000278_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio02_DIA_2.raw	S:\Proteomics_Restored\6883\DIA\raw\B000282_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio04_DIA_2.raw	S:\Proteomics_Restored\6883\DIA\raw\B000286_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio08_DIA_2.raw	S:\Proteomics_Restored\6883\DIA\raw\B000302_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio02_DIA_3.raw	S:\Proteomics_Restored\6883\DIA\raw\B000306_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio04_DIA_3.raw	S:\Proteomics_Restored\6883\DIA\raw\B000310_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio08_DIA_3.raw
P43568	CAK1_YEAST	CAK1	Serine/threonine-protein kinase CAK1	4	4	1.82737e+06	1.90856e+06	2.12466e+06	2.10213e+06	1.49119e+06	1.78016e+06	1.37205e+06	2.18956e+06	1.84252e+06
P43569	CAF16_YEAST	CAF16	CCR4-associated factor 16	11	11	5.89778e+06	6.60002e+06	7.23882e+06	6.71266e+06	6.29112e+06	5.12132e+06	5.91289e+06	6.76424e+06	7.79296e+06
P43570	GYP8_YEAST	GYP8	GTPase-activating protein GYP8	5	5	1.25982e+06	893429	715780	544145	714121	882085	915407	599612	1.03044e+06
P43572	EPL1_YEAST	EPL1	Enhancer of polycomb-like protein 1	3	3	116569								300934
P43573	BUD27_YEAST	BUD27	Bud site selection protein 27	7	7	4.32162e+06	5.222e+06	5.22048e+06	4.03484e+06	4.23212e+06	3.64617e+06	4.37312e+06	4.60823e+06	5.10229e+06
P43574	GAT1_YEAST	GAT1	Transcriptional regulatory protein GAT1	1	1	1.30847e+06	991842	850410	1.32946e+06	1.50065e+06	867762	1.59691e+06	1.04923e+06	1.76158e+06
P43577	GNA1_YEAST	GNA1	Glucosamine 6-phosphate N-acetyltransferase	9	9	1.61597e+07	1.45451e+07	1.33291e+07	1.56054e+07	1.57117e+07	1.41977e+07	1.53078e+07	1.59984e+07	1.33412e+07
P43579	IES1_YEAST	IES1	Ino eighty subunit 1	7	7	2.49165e+06	2.00502e+06	2.33539e+06	2.02768e+06	2.25423e+06	1.93023e+06	2.34032e+06	2.3636e+06	2.13367e+06
P43582	WWM1_YEAST	WWM1	WW domain-containing protein WWM1	3	3	1.03719e+07	1.06214e+07	1.06235e+07	1.09435e+07	1.04256e+07	1.2703e+07	1.27501e+07	1.17914e+07	9.87927e+06
P43583	BLM10_YEAST	BLM10	Proteasome activator BLM10	38	38	1.15132e+07	1.1027e+07	1.14074e+07	1.15592e+07	1.16005e+07	1.08722e+07	1.17704e+07	1.19473e+07	1.13622e+07
P43585	VTC2_YEAST	VTC2	Vacuolar transporter chaperone complex subunit 2	32	32	1.11904e+08	1.09805e+08	1.11665e+08	1.13567e+08	1.1673e+08	1.13392e+08	1.13669e+08	1.11786e+08	1.10981e+08
P43586	LOC1_YEAST	LOC1	60S ribosomal subunit assembly/export protein LOC1	6	6	1.46045e+07	1.42407e+07	1.20874e+07	1.41963e+07	1.35838e+07	1.27622e+07	1.33479e+07	1.46802e+07	1.3454e+07
P43587	YPI1_YEAST	YPI1	Type 1 phosphatases regulator YPI1	4	4	9.32966e+06	9.05572e+06	8.01154e+06	7.45215e+06	8.7712e+06	8.02628e+06	8.91528e+06	8.96496e+06	7.36135e+06
P43588	RPN11_YEAST	RPN11	Ubiquitin carboxyl-terminal hydrolase RPN11	12	12	3.94562e+07	3.84611e+07	3.69952e+07	3.84729e+07	3.81603e+07	3.90605e+07	3.83244e+07	3.69797e+07	3.92329e+07
P43589	SAD1_YEAST	SAD1	Pre-mRNA-splicing factor SAD1	5	5	1.5511e+06	1.31301e+06	1.29456e+06	1.59421e+06	1.12553e+06	973780	1.35922e+06	1.52162e+06	1.43528e+06
P43590	YFH6_YEAST	YFR006W	Uncharacterized peptidase YFR006W	11	11	1.73632e+07	1.7919e+07	1.76747e+07	1.63108e+07	1.78767e+07	1.73064e+07	1.64336e+07	1.84229e+07	1.55846e+07
P43591	YFH7_YEAST	YFH7	ATP-dependent kinase YFH7	10	10	2.55627e+06	2.68198e+06	2.47078e+06	2.52103e+06	3.44804e+06	2.91448e+06	2.65344e+06	3.39364e+06	3.30916e+06
P43592	FAR7_YEAST	FAR7	Factor arrest protein 7	2	2	1.54036e+06		1.00045e+06	1.3198e+06		826995	1.13876e+06	1.34876e+06	1.15071e+06
P43593	UBP6_YEAST	UBP6	Ubiquitin carboxyl-terminal hydrolase 6	21	21	4.0324e+07	3.77924e+07	3.86084e+07	3.9329e+07	3.93747e+07	3.84438e+07	3.77456e+07	3.97821e+07	3.76482e+07
P43594	MIC19_YEAST	MIC19	MICOS complex subunit MIC19	3	3	1.87107e+07	2.00093e+07	2.29237e+07	1.31406e+07	2.26e+07	1.77288e+07	1.68446e+07	2.01662e+07	1.73582e+07
P43596	IOC3_YEAST	IOC3	ISWI one complex protein 3	5	5	2.27147e+06	1.99532e+06	2.40634e+06	1.92526e+06	2.4493e+06	2.0849e+06	2.70897e+06	1.82405e+06	1.92882e+06
P43597	YFI6_YEAST	YFR016C	Uncharacterized protein YFR016C	36	36	5.48717e+06	5.86889e+06	5.66304e+06	5.53893e+06	5.69667e+06	5.73425e+06	5.74989e+06	6.15452e+06	5.99064e+06
P43598	IGD1_YEAST	IGD1	Inhibitor of glycogen debranching 1	9	9	1.80752e+07	1.62293e+07	1.7139e+07	1.66794e+07	1.70308e+07	1.78178e+07	1.70911e+07	1.6569e+07	1.72505e+07
P43599	YFI8_YEAST	YFR018C	Uncharacterized protein YFR018C	4	4	9.46222e+06	9.89433e+06	7.63295e+06	8.52321e+06	6.89593e+06	8.84281e+06	9.02316e+06	9.61379e+06	9.57149e+06
P43601	ATG18_YEAST	ATG18	Autophagy-related protein 18	6	6	4.65466e+06	3.83472e+06	3.73261e+06	4.07663e+06	4.19495e+06	4.30287e+06	4.5523e+06	4.56051e+06	4.43203e+06
P43603	LSB3_YEAST	LSB3	LAS seventeen-binding protein 3	16	11	3.27086e+07	3.35739e+07	3.29679e+07	2.83414e+07	3.16021e+07	3.425e+07	3.0844e+07	3.05655e+07	3.17738e+07
P43609	RSC8_YEAST	RSC8	Chromatin structure-remodeling complex protein RSC8	19	19	1.93089e+07	1.8401e+07	1.757e+07	1.84446e+07	1.80066e+07	1.84938e+07	1.85954e+07	1.85119e+07	1.74585e+07
P43611	OSW7_YEAST	OSW7	Outer spore wall protein 7	6	6	2.78726e+06	2.62885e+06	2.35945e+06	2.92184e+06	2.66174e+06	3.16434e+06	2.70515e+06	2.7902e+06	2.52691e+06
P43612	SA155_YEAST	SAP155	SIT4-associating protein SAP155	18	18	6.61718e+06	6.17323e+06	5.75462e+06	6.06383e+06	6.35682e+06	5.35108e+06	5.65774e+06	6.508e+06	6.17503e+06
P43613	ERJ5_YEAST	ERJ5	ER-localized J domain-containing protein 5	7	7	4.45231e+06	4.6432e+06	4.56225e+06	4.35533e+06	4.56861e+06	4.15034e+06	4.60737e+06	4.75819e+06	4.8559e+06
P43614	KEG1_YEAST	KEG1	Beta-1,6-glucan synthesis-associated protein KEG1	1	1	926060	801932	742636	1.08582e+06	575339		1.47285e+06	839750	1.06156e+06
P43616	DUG1_YEAST	DUG1	Cys-Gly metallodipeptidase DUG1	23	23	1.17132e+08	1.18773e+08	1.19592e+08	1.25283e+08	1.25724e+08	1.18168e+08	1.22507e+08	1.27391e+08	1.1685e+08
P43619	NADC_YEAST	BNA6	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	9	9	3.8157e+07	3.74903e+07	4.05064e+07	3.88949e+07	4.10163e+07	4.23939e+07	3.85998e+07	3.94177e+07	3.69059e+07
P43620	RMD8_YEAST	RMD8	Sporulation protein RMD8	5	5	5.48056e+06	2.95064e+06	4.2344e+06	5.48531e+06	4.02607e+06	5.2425e+06	5.46693e+06	4.60488e+06	4.89918e+06
P43621	COPD_YEAST	RET2	Coatomer subunit delta	11	11	2.44945e+07	2.29954e+07	2.55595e+07	2.51417e+07	2.25391e+07	2.31325e+07	2.36888e+07	2.36265e+07	2.31564e+07
P43635	CISY3_YEAST	CIT3	Citrate synthase 3, mitochondrial	2	2	83696.5				60019.5	44169.1	65360.8	90974.3	57019.4
P43636	ALG2_YEAST	ALG2	Alpha-1,3/1,6-mannosyltransferase ALG2	13	13	1.71803e+07	1.79665e+07	1.63434e+07	1.58471e+07	1.72752e+07	1.76656e+07	1.71851e+07	1.90012e+07	1.92306e+07
P43638	MHP1_YEAST	MHP1	MAP-homologous protein 1	25	25	7.51831e+06	7.20894e+06	7.06777e+06	6.84389e+06	6.74768e+06	6.81502e+06	6.87912e+06	6.97494e+06	7.4263e+06
P43639	CSK2B_YEAST	CKB1	Casein kinase II subunit beta	5	5	8.42146e+06	7.8162e+06	8.6357e+06	9.27671e+06	1.00639e+07	8.8041e+06	8.57015e+06	8.57411e+06	8.11937e+06
P43682	SFT1_YEAST	SFT1	Protein transport protein SFT1	2	2	5.5196e+06	4.30637e+06	4.26263e+06	4.4205e+06	4.16511e+06	4.86586e+06	5.07767e+06	5.49841e+06	6.52565e+06
P45818	ROK1_YEAST	ROK1	ATP-dependent RNA helicase ROK1	10	10	4.20223e+06	4.30766e+06	3.90928e+06	4.73592e+06	4.57372e+06	3.84619e+06	4.49404e+06	4.1111e+06	5.36881e+06
P45976	FIP1_YEAST	FIP1	Pre-mRNA polyadenylation factor FIP1	8	8	2.18854e+06	2.46317e+06	2.46381e+06	1.69862e+06	2.1131e+06	2.08413e+06	2.42407e+06	2.09489e+06	2.52977e+06
P45978	SCD6_YEAST	SCD6	Protein SCD6	9	9	2.32936e+07	2.26479e+07	1.99636e+07	2.18277e+07	2.1659e+07	2.11301e+07	2.30121e+07	2.28331e+07	2.32771e+07
P46151	MTHR1_YEAST	MET12	Methylenetetrahydrofolate reductase 1	6	6	7.11547e+06	7.16924e+06	7.38585e+06	7.67567e+06	7.76857e+06	7.37338e+06	7.26432e+06	7.45542e+06	7.16507e+06
P46367	ALDH4_YEAST	ALD4	Potassium-activated aldehyde dehydrogenase, mitochondrial	26	25	1.98059e+08	1.90572e+08	1.87837e+08	1.96165e+08	1.91717e+08	1.922e+08	1.96203e+08	2.05766e+08	1.87714e+08
P46654	RSSA2_YEAST	RPS0B	Small ribosomal subunit protein uS2B	11	2	6.7199e+08	6.88698e+08	6.61084e+08	6.3152e+08	6.26761e+08	6.28044e+08	6.33345e+08	7.27098e+08	7.3743e+08
P46655	SYEC_YEAST	GUS1	Glutamate--tRNA ligase, cytoplasmic	41	41	1.33466e+08	1.40114e+08	1.4989e+08	1.38312e+08	1.45412e+08	1.46482e+08	1.34513e+08	1.42244e+08	1.44745e+08
P46669	RPA43_YEAST	RPA43	DNA-directed RNA polymerase I subunit RPA43	8	8	1.23651e+07	1.18774e+07	1.22355e+07	1.19641e+07	1.12065e+07	1.32141e+07	1.14726e+07	1.14192e+07	1.28733e+07
P46670	TBCC_YEAST	CIN2	Tubulin-specific chaperone C	2	2	1.13378e+06			999854	1.12411e+06	401336	1.04233e+06	1.0799e+06	967217
P46672	ARC1_YEAST	ARC1	tRNA-aminoacylation cofactor ARC1	18	18	1.22105e+08	1.22313e+08	1.17271e+08	1.25275e+08	1.25333e+08	1.25125e+08	1.24057e+08	1.2123e+08	1.16249e+08
P46673	NUP85_YEAST	NUP85	Nucleoporin NUP85	14	14	1.19852e+07	1.1464e+07	1.12709e+07	1.29886e+07	1.132e+07	1.0665e+07	1.11847e+07	1.23148e+07	1.16983e+07
P46674	SAC3_YEAST	SAC3	Nuclear mRNA export protein SAC3	4	4	458457	489057	383104		1.04389e+06		349840	497039	328062
P46675	STU2_YEAST	STU2	Protein STU2	14	14	3.92059e+06	3.8688e+06	3.94061e+06	4.23207e+06	3.99198e+06	4.05288e+06	4.7541e+06	4.44605e+06	4.11762e+06
P46676	SUM1_YEAST	SUM1	Suppressor of mar1-1 protein	16	16	2.36482e+06	2.03974e+06	2.22915e+06	2.39544e+06	2.30723e+06	1.84192e+06	2.26214e+06	2.61447e+06	2.46851e+06
P46677	TAF1_YEAST	TAF1	Transcription initiation factor TFIID subunit 1	6	6	1.98343e+06	2.28286e+06	2.64727e+06	2.17316e+06	2.41618e+06	1.87051e+06	2.26332e+06	2.33096e+06	2.33759e+06
P46678	TFC5_YEAST	BDP1	Transcription factor TFIIIB component B''	3	3	83207.1	88074.9	91662.1	70768.1	62366.6	90820.9	68593.8	63480.9	80871.8
P46680	AIP1_YEAST	AIP1	Actin-interacting protein 1	18	18	3.44293e+07	3.26542e+07	3.22387e+07	3.51028e+07	3.25167e+07	3.31228e+07	3.23274e+07	3.4355e+07	3.20647e+07
P46681	DLD2_YEAST	DLD2	D-2-hydroxyglutarate--pyruvate transhydrogenase DLD2	10	10	7.13879e+06	7.3812e+06	6.53791e+06	6.71649e+06	6.95771e+06	6.63436e+06	7.42935e+06	7.07405e+06	7.26448e+06
P46682	AP3B_YEAST	APL6	AP-3 complex subunit beta	23	23	1.76593e+07	1.79813e+07	1.70406e+07	1.59021e+07	1.59897e+07	1.60168e+07	1.76161e+07	1.78289e+07	1.69641e+07
P46683	YAR1_YEAST	YAR1	Ankyrin repeat-containing protein YAR1	13	13	2.07393e+07	2.15949e+07	1.95852e+07	1.93616e+07	1.96518e+07	2.00504e+07	1.87957e+07	1.86189e+07	2.1586e+07
P46944	TRS85_YEAST	TRS85	Trafficking protein particle complex III-specific subunit 85	4	4	452568	2.13719e+06	3.13577e+06	476619	574863			941639	1.29767e+06
P46948	RRP41_YEAST	SKI6	Exosome complex component SKI6	6	6	3.15665e+06	2.94899e+06	2.77036e+06	2.74509e+06	3.0042e+06	2.76209e+06	2.63984e+06	3.41248e+06	3.1992e+06
P46949	FYV8_YEAST	FYV8	Protein FYV8	9	9	5.36846e+06	5.16981e+06	5.23296e+06	5.28248e+06	4.69799e+06	3.64779e+06	5.19237e+06	5.33114e+06	5.43812e+06
P46951	YPP1_YEAST	YPP1	Cargo-transport protein YPP1	12	12	7.17324e+06	7.64823e+06	8.06905e+06	7.66172e+06	6.33168e+06	7.57424e+06	7.50658e+06	7.78019e+06	7.88366e+06
P46956	PHO86_YEAST	PHO86	Inorganic phosphate transporter PHO86	7	7	2.9223e+07	2.79127e+07	2.65936e+07	2.80718e+07	2.88729e+07	2.78519e+07	2.84763e+07	2.85455e+07	2.76835e+07
P46957	DPOD2_YEAST	POL31	DNA polymerase delta small subunit	9	9	4.04645e+06	4.4497e+06	4.51452e+06	4.76724e+06	4.29881e+06	3.95742e+06	4.65471e+06	5.10369e+06	4.92138e+06
P46958	IDS2_YEAST	IDS2	IME2-dependent-signaling protein	3	3	807403	781104	650930	500733	529247	739236	570604	801653	700163
P46959	TRM61_YEAST	GCD14	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61	5	5	6.94897e+06	7.25712e+06	8.19311e+06	7.23851e+06	7.70503e+06	7.01835e+06	6.36135e+06	6.99423e+06	7.67936e+06
P46962	CTK2_YEAST	CTK2	CTD kinase subunit beta	3	3	1.34066e+06	1.7356e+06		1.28572e+06	1.4657e+06	1.444e+06	2.01651e+06	2.08742e+06	1.73393e+06
P46963	CTK3_YEAST	CTK3	CTD kinase subunit gamma	5	5	1.47742e+07	1.58337e+07	1.35199e+07		1.81888e+07	1.53769e+07	1.6728e+07	1.48051e+07	1.51246e+07
P46964	OST2_YEAST	OST2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2	1	1	9.44181e+06	6.71335e+06	1.20973e+07	1.44162e+07	1.16917e+07	1.18571e+07	1.17791e+07	1.26758e+07	1.02695e+07
P46965	SPC1_YEAST	SPC1	Signal peptidase complex subunit 1	2	2	2.45987e+07	2.20405e+07	2.04201e+07	2.14517e+07	2.58124e+07	2.06928e+07	2.38905e+07	2.36681e+07	2.48681e+07
P46969	RPE_YEAST	RPE1	Ribulose-phosphate 3-epimerase	3	3	1.90367e+07	1.64585e+07	1.88093e+07	1.65732e+07	1.62259e+07	1.56575e+07	1.46754e+07	1.98323e+07	2.05733e+07
P46970	NMD5_YEAST	NMD5	Nonsense-mediated mRNA decay protein 5	16	16	3.30773e+06	3.20415e+06	3.3962e+06	3.33326e+06	3.49655e+06	3.48199e+06	3.38876e+06	3.5063e+06	3.768e+06
P46971	PMT4_YEAST	PMT4	Dolichyl-phosphate-mannose--protein mannosyltransferase 4	12	12	7.81301e+06	8.25303e+06	8.64872e+06	8.92248e+06	7.72004e+06	9.04275e+06	7.29325e+06	8.69177e+06	7.97664e+06
P46973	HIT1_YEAST	HIT1	Protein HIT1	3	3	3.52113e+06	5.72113e+06	3.84864e+06	5.18713e+06	4.81514e+06	5.5857e+06	5.6408e+06	5.20074e+06	7.83368e+06
P46974	RSF2_YEAST	RSF2	Respiration factor 2	7	7	1.05783e+06	988590	1.02701e+06	876809	935754	970195	890402	886927	972889
P46982	MNN5_YEAST	MNN5	Alpha-1,2-mannosyltransferase MNN5	12	12	1.51696e+07	1.43793e+07	1.47103e+07	1.41419e+07	1.47517e+07	1.43923e+07	1.6006e+07	1.53094e+07	1.51667e+07
P46984	GON7_YEAST	GON7	EKC/KEOPS complex subunit GON7	5	5	8.98446e+06	8.71557e+06	9.20586e+06	9.40256e+06	8.87822e+06	7.32788e+06	8.84467e+06	8.66873e+06	9.53176e+06
P46985	MNN11_YEAST	MNN11	Probable alpha-1,6-mannosyltransferase MNN11	11	11	1.56545e+07	1.64847e+07	1.57925e+07	1.53741e+07	1.52103e+07	1.41502e+07	1.49629e+07	1.61237e+07	1.70324e+07
P46988	PFD1_YEAST	PFD1	Prefoldin subunit 1	5	5	6.57693e+06	6.47845e+06	6.58289e+06	5.83416e+06	6.1738e+06	5.63445e+06	5.61928e+06	5.12609e+06	5.27648e+06
P46989	ATG27_YEAST	ATG27	Autophagy-related protein 27	8	8	1.40898e+07	1.44235e+07	1.26437e+07	1.42146e+07	1.36643e+07	1.36677e+07	1.43802e+07	1.47316e+07	1.25156e+07
P46990	RL17B_YEAST	RPL17B	Large ribosomal subunit protein uL22B	1	1	9.55314e+07	1.56776e+08	1.18648e+08	1.32145e+08	1.13181e+08	1.08898e+08	8.44375e+07	9.034e+07	1.3325e+08
P46992	TOH1_YEAST	TOH1	Probable circularly permuted 1,3-beta-glucanase YJL171C	4	4	2.53456e+07	2.42692e+07	2.55843e+07	2.50196e+07	2.98363e+07	2.88835e+07	2.84219e+07	3.07126e+07	2.47074e+07
P46995	SET2_YEAST	SET2	Histone-lysine N-methyltransferase, H3 lysine-36 specific	11	11	2.57243e+06	3.30992e+06	2.63949e+06	2.5102e+06	2.56284e+06	2.81553e+06	3.01923e+06	2.55854e+06	2.27067e+06
P47006	RPA34_YEAST	RPA34	DNA-directed RNA polymerase I subunit RPA34	5	5	5.78814e+06	6.88902e+06	6.57307e+06	6.08658e+06	6.15326e+06	6.38562e+06	5.92604e+06	6.04628e+06	7.36358e+06
P47008	SFH5_YEAST	SFH5	Phosphatidylinositol transfer protein SFH5	13	13	1.50214e+07	1.50752e+07	1.48131e+07	1.48898e+07	1.53965e+07	1.49763e+07	1.52486e+07	1.55001e+07	1.45397e+07
P47011	GLG2_YEAST	GLG2	Glycogenin-2	3	3	1.2263e+06	859165	1.12131e+06	1.04518e+06	997918	953740	880908	1.10889e+06	983127
P47013	DS1P1_YEAST	LCB3	Dihydrosphingosine 1-phosphate phosphatase LCB3	5	4	3.90651e+06	4.11235e+06	4.02592e+06	3.53769e+06	3.38897e+06	4.11291e+06	3.74804e+06	3.78898e+06	4.18029e+06
P47017	LSM1_YEAST	LSM1	Sm-like protein LSm1	5	5	1.2715e+07	1.11475e+07	1.24709e+07	1.36249e+07	1.2536e+07	1.11961e+07	1.16488e+07	1.24781e+07	1.35434e+07
P47018	MTC1_YEAST	MTC1	Maintenance of telomere capping protein 1	20	20	3.78118e+07	3.58399e+07	3.62055e+07	3.65747e+07	3.671e+07	3.59977e+07	3.63214e+07	3.75213e+07	3.6527e+07
P47019	ALB1_YEAST	ALB1	Ribosome biogenesis protein ALB1	5	5	6.06407e+06	3.53945e+06	6.40305e+06	6.03213e+06	6.11259e+06	6.13017e+06	6.30797e+06	6.20663e+06	6.09529e+06
P47025	MDV1_YEAST	MDV1	Mitochondrial division protein 1	10	10	1.63828e+06	1.6146e+06	1.53982e+06	1.62248e+06	1.69626e+06	1.32288e+06	1.54352e+06	1.6897e+06	1.80299e+06
P47031	IML2_YEAST	IML2	Inclusion body clearance protein IML2	23	23	1.90543e+07	1.91912e+07	1.88612e+07	1.93049e+07	1.9601e+07	1.75041e+07	1.95142e+07	2.01171e+07	1.80097e+07
P47032	PRY1_YEAST	PRY1	Protein PRY1	1	1	5.29614e+06	5.3916e+06	5.52825e+06	5.98428e+06	5.74739e+06	6.78502e+06	6.1743e+06	7.03947e+06	6.30401e+06
P47033	PRY3_YEAST	PRY3	Cell wall protein PRY3	1	1	2.34884e+06	2.65455e+06	3.76182e+06	2.25908e+06	2.37201e+06	2.83624e+06	2.85148e+06	3.24435e+06	2.0916e+06
P47035	NET1_YEAST	NET1	Nucleolar protein NET1	38	38	1.03608e+07	1.03579e+07	9.8294e+06	1.00005e+07	1.02559e+07	1.01032e+07	1.01524e+07	1.05885e+07	1.01068e+07
P47037	SMC3_YEAST	SMC3	Structural maintenance of chromosomes protein 3	26	26	1.55086e+07	1.52403e+07	1.40402e+07	1.52251e+07	1.52602e+07	1.43099e+07	1.58871e+07	1.54938e+07	1.67392e+07
P47039	BNA3_YEAST	BNA3	Probable kynurenine--oxoglutarate transaminase BNA3	15	15	1.52611e+07	1.61337e+07	1.48256e+07	1.46965e+07	1.50079e+07	1.47647e+07	1.52899e+07	1.6247e+07	1.65429e+07
P47042	IKS1_YEAST	IKS1	Probable serine/threonine-protein kinase IKS1	4	4	1.29759e+06	1.23845e+06	972033	931765	1.2476e+06	1.10492e+06	1.22077e+06	1.15273e+06	1.14089e+06
P47044	YJF5_YEAST	YJL055W	LOG family protein YJL055W	5	5	8.06998e+07	7.89394e+07	8.12047e+07	8.6176e+07	7.25211e+07	7.9727e+07	7.43286e+07	8.02388e+07	7.33397e+07
P47045	TIM54_YEAST	TIM54	Mitochondrial import inner membrane translocase subunit TIM54	7	7	1.73556e+06	1.66636e+06	1.50901e+06	1.39841e+06	1.33507e+06	1.36484e+06	1.54878e+06	1.26964e+06	1.7781e+06
P47047	MTR4_YEAST	MTR4	ATP-dependent RNA helicase DOB1	29	29	5.377e+06	5.71637e+06	5.77947e+06	5.75349e+06	5.74039e+06	5.88e+06	5.59423e+06	5.68679e+06	5.43357e+06
P47048	YJE9_YEAST	YJL049W	Uncharacterized protein YJL049W	7	7	1.10388e+06	822306	897559	968797	1.15864e+06	549260	993747	1.32924e+06	1.0471e+06
P47049	UBX6_YEAST	UBX6	UBX domain-containing protein 6	3	3	440884	467874	375071	631778	545239	530267	504107	571557	856739
P47050	CUL8_YEAST	RTT101	Cullin-8	4	4	1.36733e+06	1.2122e+06	1.22386e+06	1.24244e+06	1.23039e+06	1.19764e+06	1.42226e+06	1.37266e+06	988325
P47054	NU192_YEAST	NUP192	Nucleoporin NUP192	22	22	5.25751e+06	4.87857e+06	5.29874e+06	5.2258e+06	5.31117e+06	4.80353e+06	5.278e+06	5.23376e+06	5.36795e+06
P47057	SNX4_YEAST	SNX4	Sorting nexin-4	17	17	5.50439e+06	5.79819e+06	5.67492e+06	5.38615e+06	5.28773e+06	5.15173e+06	4.64605e+06	5.19988e+06	5.40508e+06
P47061	VPS53_YEAST	VPS53	Vacuolar protein sorting-associated protein 53	7	7	4.95358e+06	4.77714e+06	4.89904e+06	6.03748e+06	4.79576e+06	4.81702e+06	4.82473e+06	4.7942e+06	5.09528e+06
P47064	AP3S_YEAST	APS3	AP-3 complex subunit sigma	3	3	9.63353e+06	1.13175e+07	9.93146e+06	9.87701e+06	7.09416e+06	8.73147e+06	7.93323e+06	8.76411e+06	8.70292e+06
P47068	BBC1_YEAST	BBC1	Myosin tail region-interacting protein MTI1	41	41	5.8215e+07	5.69925e+07	5.70434e+07	5.62378e+07	5.77609e+07	5.58524e+07	5.74535e+07	5.70244e+07	5.57277e+07
P47075	VTC4_YEAST	VTC4	Vacuolar transporter chaperone complex subunit 4	31	31	5.32336e+07	5.53546e+07	5.30767e+07	5.19433e+07	5.70154e+07	5.32885e+07	5.32963e+07	5.31093e+07	5.28113e+07
P47076	RPC9_YEAST	RPC17	DNA-directed RNA polymerase III subunit RPC9	3	3	6.55668e+06	6.05285e+06	5.32181e+06	5.37599e+06	4.84506e+06	5.51844e+06	5.65554e+06	5.35607e+06	6.97958e+06
P47077	NOP9_YEAST	NOP9	Nucleolar protein 9	12	12	4.13902e+06	3.48861e+06	3.15713e+06	3.84782e+06	3.93883e+06	3.90843e+06	4.06129e+06	3.63171e+06	4.32072e+06
P47079	TCPQ_YEAST	CCT8	T-complex protein 1 subunit theta	25	25	5.29871e+07	5.4859e+07	5.15093e+07	5.33647e+07	5.34378e+07	5.05443e+07	5.15225e+07	5.47897e+07	5.44756e+07
P47082	AVT1_YEAST	AVT1	Vacuolar amino acid transporter 1	7	7	3.55543e+06	3.42421e+06	3.42454e+06	4.04091e+06	3.75714e+06	3.88867e+06	3.40476e+06	3.49947e+06	4.30817e+06
P47083	MPP10_YEAST	MPP10	U3 small nucleolar RNA-associated protein MPP10	15	15	3.41526e+06	3.0262e+06	3.09145e+06	2.98307e+06	3.13834e+06	2.91137e+06	2.62698e+06	3.71066e+06	3.38943e+06
P47085	MHO1_YEAST	MHO1	MEMO1 family protein MHO1	2	2	1.14237e+07	1.38082e+07	1.45785e+07	9.53001e+06	1.18108e+07	1.29364e+07	1.03063e+07	1.13594e+07	1.65875e+07
P47086	YJY1_YEAST	YJR011C	Uncharacterized protein YJR011C	2	2		1.22423e+06	1.23718e+06					1.32228e+06	
P47089	DENR_YEAST	TMA22	Translation machinery-associated protein 22	5	5	2.56743e+07	2.74387e+07	2.96412e+07	3.1094e+07	2.7204e+07	2.84712e+07	3.06515e+07	3.35634e+07	2.99152e+07
P47093	LSM8_YEAST	LSM8	U6 snRNA-associated Sm-like protein LSm8	2	2	3.28554e+06	2.63222e+06	3.21187e+06	2.82474e+06	3.14972e+06	4.02462e+06	2.9884e+06	3.83375e+06	3.58598e+06
P47095	MTNB_YEAST	MDE1	Methylthioribulose-1-phosphate dehydratase	3	3	6.82629e+06	5.50542e+06	4.8973e+06	6.60923e+06	6.50967e+06	6.68066e+06	6.50776e+06	6.59179e+06	5.12578e+06
P47096	3HAO_YEAST	BNA1	3-hydroxyanthranilate 3,4-dioxygenase	8	8	1.85225e+07	1.66425e+07	1.72405e+07	1.71782e+07	1.74281e+07	1.8498e+07	1.94405e+07	1.8068e+07	1.95339e+07
P47102	GEA1_YEAST	GEA1	ARF guanine-nucleotide exchange factor 1	16	16	3.70933e+06	3.6259e+06	3.45509e+06	3.28058e+06	4.04366e+06	3.75386e+06	3.72572e+06	4.6976e+06	3.66284e+06
